DateTime, BI, ERC, SC, IC, GSI, KBDI
2007-06-30T13:00:00+00:00, 28.98, 37.36, 3.68, 30.16, 0.44, 104
2007-07-01T13:00:00+00:00, 29.88, 38.58, 3.81, 34.64, 0.45, 109
2007-07-02T13:00:00+00:00, 30.61, 40.26, 3.85, 34.43, 0.45, 116
2007-07-03T13:00:00+00:00, 32.08, 42.42, 4.04, 40.75, 0.45, 123
2007-07-04T13:00:00+00:00, 33.49, 44.88, 4.19, 45.08, 0.41, 130
2007-07-05T13:00:00+00:00, 32.73, 47.41, 3.78, 46.20, 0.38, 140
2007-07-06T13:00:00+00:00, 34.55, 50.76, 3.97, 51.81, 0.35, 152
2007-07-07T13:00:00+00:00, 37.78, 53.42, 4.58, 50.61, 0.33, 167
2007-07-08T13:00:00+00:00, 39.84, 55.08, 4.98, 54.82, 0.31, 176
2007-07-09T13:00:00+00:00, 38.18, 55.13, 4.54, 47.26, 0.27, 183
2007-07-10T13:00:00+00:00, 36.68, 55.23, 4.15, 40.53, 0.25, 190
2007-07-11T13:00:00+00:00, 40.58, 57.63, 4.96, 58.65, 0.23, 197
2007-07-12T13:00:00+00:00, 40.49, 59.08, 4.81, 60.30, 0.21, 206
2007-07-13T13:00:00+00:00, 39.50, 60.11, 4.48, 55.62, 0.18, 216
2007-07-14T13:00:00+00:00, 41.47, 61.61, 4.86, 61.95, 0.16, 227
2007-07-15T13:00:00+00:00, 40.17, 60.69, 4.60, 54.03, 0.14, 238
2007-07-16T13:00:00+00:00, 39.32, 59.32, 4.50, 45.23, 0.11, 248
2007-07-17T13:00:00+00:00, 33.77, 52.32, 3.66, 25.74, 0.09, 258
2007-07-18T13:00:00+00:00, 30.45, 48.00, 3.19, 24.84, 0.08, 256
2007-07-19T13:00:00+00:00, 34.10, 46.98, 4.17, 30.41, 0.07, 267
2007-07-20T13:00:00+00:00, 32.94, 46.62, 3.90, 32.24, 0.08, 272
2007-07-21T13:00:00+00:00, 34.60, 48.50, 4.17, 38.22, 0.07, 279
2007-07-22T13:00:00+00:00, 33.25, 49.24, 3.76, 40.62, 0.06, 286
2007-07-23T13:00:00+00:00, 37.04, 51.10, 4.58, 46.39, 0.05, 294
2007-07-24T13:00:00+00:00, 36.28, 50.32, 4.45, 41.88, 0.04, 302
2007-07-25T13:00:00+00:00, 34.86, 48.99, 4.19, 39.24, 0.03, 307
2007-07-26T13:00:00+00:00, 38.16, 51.39, 4.86, 45.12, 0.03, 314
2007-07-27T13:00:00+00:00, 36.69, 51.84, 4.43, 45.40, 0.03, 320
2007-07-28T13:00:00+00:00, 38.00, 54.54, 4.54, 53.19, 0.02, 327
2007-07-29T13:00:00+00:00, 39.40, 57.48, 4.66, 55.53, 0.01, 335
2007-07-30T13:00:00+00:00, 39.20, 58.13, 4.56, 48.04, 0.01, 344
2007-07-31T13:00:00+00:00, 42.46, 60.37, 5.22, 58.55, 0.01, 351
2007-08-01T13:00:00+00:00, 40.37, 60.73, 4.65, 48.71, 0.01, 356
2007-08-02T13:00:00+00:00, 38.28, 59.77, 4.21, 41.15, 0.01, 361
2007-08-03T13:00:00+00:00, 42.50, 62.98, 5.02, 58.74, 0.01, 367
2007-08-04T13:00:00+00:00, 43.52, 64.50, 5.16, 60.02, 0.01, 373
2007-08-05T13:00:00+00:00, 42.46, 64.89, 4.86, 52.12, 0.01, 378
2007-08-06T13:00:00+00:00, 38.65, 61.07, 4.21, 35.80, 0.02, 381
2007-08-07T13:00:00+00:00, 41.05, 62.35, 4.70, 43.64, 0.02, 384
2007-08-08T13:00:00+00:00, 39.95, 61.88, 4.46, 41.81, 0.02, 387
2007-08-09T13:00:00+00:00, 37.28, 59.61, 3.99, 33.69, 0.03, 390
2007-08-10T13:00:00+00:00, 37.46, 56.02, 4.29, 27.82, 0.03, 394
2007-08-11T13:00:00+00:00, 39.31, 59.20, 4.50, 42.54, 0.04, 397
2007-08-12T13:00:00+00:00, 40.12, 59.07, 4.72, 43.83, 0.04, 400
2007-08-13T13:00:00+00:00, 39.14, 59.42, 4.45, 40.80, 0.04, 404
2007-08-14T13:00:00+00:00, 40.69, 61.13, 4.70, 47.98, 0.04, 408
2007-08-15T13:00:00+00:00, 42.55, 63.01, 5.03, 56.46, 0.04, 413
2007-08-16T13:00:00+00:00, 39.26, 62.45, 4.26, 37.57, 0.04, 418
2007-08-17T13:00:00+00:00, 37.32, 58.50, 4.07, 31.15, 0.03, 421
2007-08-18T13:00:00+00:00, 39.45, 59.70, 4.50, 37.66, 0.03, 425
2007-08-19T13:00:00+00:00, 38.66, 59.19, 4.35, 31.88, 0.03, 429
2007-08-20T13:00:00+00:00, 33.34, 52.18, 3.57, 15.55, 0.03, 431
2007-08-21T13:00:00+00:00, 26.56, 41.54, 2.74, 4.89, 0.04, 432
2007-08-22T13:00:00+00:00, 31.26, 44.16, 3.67, 19.25, 0.04, 434
2007-08-23T13:00:00+00:00, 30.19, 42.16, 3.56, 22.45, 0.04, 436
2007-08-24T13:00:00+00:00, 32.48, 42.55, 4.14, 32.01, 0.05, 438
2007-08-25T13:00:00+00:00, 37.63, 45.02, 5.38, 42.95, 0.05, 441
2007-08-26T13:00:00+00:00, 36.20, 47.12, 4.73, 41.38, 0.05, 445
2007-08-27T13:00:00+00:00, 35.53, 47.58, 4.50, 35.12, 0.05, 447
2007-08-28T13:00:00+00:00, 34.75, 48.22, 4.23, 32.84, 0.05, 449
2007-08-29T13:00:00+00:00, 35.37, 49.12, 4.31, 36.01, 0.06, 451
2007-08-30T13:00:00+00:00, 35.66, 50.94, 4.24, 37.03, 0.06, 454
2007-08-31T13:00:00+00:00, 33.47, 50.00, 3.76, 23.71, 0.06, 457
2007-09-01T13:00:00+00:00, 25.50, 36.62, 2.84, 4.32, 0.06, 459
2007-09-02T13:00:00+00:00, 31.32, 40.64, 4.00, 24.59, 0.07, 462
2007-09-03T13:00:00+00:00, 33.49, 44.02, 4.28, 35.56, 0.06, 466
2007-09-04T13:00:00+00:00, 35.50, 46.23, 4.62, 39.94, 0.06, 470
2007-09-05T13:00:00+00:00, 28.66, 38.52, 3.48, 13.66, 0.06, 473
2007-09-06T13:00:00+00:00, 33.92, 43.04, 4.50, 29.88, 0.06, 475
2007-09-07T13:00:00+00:00, 33.84, 43.27, 4.45, 28.78, 0.07, 477
2007-09-08T13:00:00+00:00, 32.27, 43.21, 4.02, 25.83, 0.06, 479
2007-09-09T13:00:00+00:00, 33.08, 44.56, 4.11, 28.10, 0.07, 480
2007-09-10T13:00:00+00:00, 34.21, 46.03, 4.28, 32.74, 0.07, 481
2007-09-11T13:00:00+00:00, 34.35, 47.23, 4.21, 35.96, 0.08, 483
2007-09-12T13:00:00+00:00, 37.27, 49.34, 4.81, 42.87, 0.08, 485
2007-09-13T13:00:00+00:00, 35.46, 48.25, 4.42, 31.16, 0.08, 487
2007-09-14T13:00:00+00:00, 35.06, 49.13, 4.23, 31.64, 0.09, 488
2007-09-15T13:00:00+00:00, 33.90, 49.04, 3.94, 28.32, 0.09, 490
2007-09-16T13:00:00+00:00, 34.72, 50.38, 4.04, 29.78, 0.10, 492
2007-09-17T13:00:00+00:00, 25.72, 36.73, 2.89, 4.53, 0.11, 493
2007-09-18T13:00:00+00:00, 28.80, 40.18, 3.37, 12.63, 0.12, 494
2007-09-19T13:00:00+00:00, 21.91, 30.49, 2.46, 1.53, 0.14, 495
2007-09-20T13:00:00+00:00, 24.68, 33.11, 2.93, 4.72, 0.15, 495
2007-09-21T13:00:00+00:00, 25.04, 31.79, 3.15, 8.28, 0.16, 496
2007-09-22T13:00:00+00:00, 28.82, 34.73, 3.91, 19.69, 0.17, 497
2007-09-23T13:00:00+00:00, 0.00, 13.13, 0.00, 0.00, 0.19, 397
2007-09-24T13:00:00+00:00, 17.85, 20.10, 2.38, 1.89, 0.22, 393
2007-09-25T13:00:00+00:00, 19.11, 20.16, 2.76, 4.05, 0.23, 393
2007-09-26T13:00:00+00:00, 21.10, 21.51, 3.21, 11.39, 0.24, 394
2007-09-27T13:00:00+00:00, 22.03, 22.55, 3.36, 11.65, 0.25, 395
2007-09-28T13:00:00+00:00, 22.65, 23.27, 3.46, 14.12, 0.27, 396
2007-09-29T13:00:00+00:00, 19.54, 19.20, 3.04, 5.57, 0.29, 397
2007-09-30T13:00:00+00:00, 21.37, 21.75, 3.26, 6.74, 0.28, 397
2007-10-01T13:00:00+00:00, 19.23, 21.20, 2.66, 2.31, 0.31, 398
2007-10-02T13:00:00+00:00, 19.78, 21.53, 2.78, 3.98, 0.35, 398
2007-10-03T13:00:00+00:00, 0.00, 12.52, 0.00, 0.00, 0.38, 397
2007-10-04T13:00:00+00:00, 22.12, 22.81, 3.35, 8.10, 0.38, 397
2007-10-05T13:00:00+00:00, 0.00, 11.89, 0.00, 0.00, 0.40, 397
2007-10-06T13:00:00+00:00, 3.40, 13.20, 0.10, 0.00, 0.42, 397
2007-10-07T13:00:00+00:00, 20.02, 21.10, 2.92, 5.24, 0.43, 397
2007-10-08T13:00:00+00:00, 14.91, 15.65, 2.07, 0.93, 0.45, 397
2007-10-09T13:00:00+00:00, 18.78, 18.58, 2.88, 5.84, 0.46, 398
2007-10-10T13:00:00+00:00, 19.21, 18.45, 3.05, 6.07, 0.47, 400
2007-10-11T13:00:00+00:00, 19.76, 19.70, 3.03, 9.13, 0.50, 401
2007-10-12T13:00:00+00:00, 16.37, 16.87, 2.35, 2.51, 0.51, 401
2007-10-13T13:00:00+00:00, 20.01, 18.86, 3.26, 9.43, 0.53, 402
2007-10-14T13:00:00+00:00, 18.42, 18.07, 2.84, 4.94, 0.53, 403
2007-10-15T13:00:00+00:00, 18.50, 18.19, 2.85, 5.02, 0.52, 404
2007-10-16T13:00:00+00:00, 16.87, 17.24, 2.46, 3.18, 0.52, 405
2007-10-17T13:00:00+00:00, 19.29, 17.91, 3.17, 6.86, 0.51, 405
2007-10-18T13:00:00+00:00, 19.71, 19.27, 3.09, 5.62, 0.50, 405
2007-10-19T13:00:00+00:00, 0.00, 5.91, 0.00, 0.00, 0.50, 395
2007-10-20T13:00:00+00:00, 16.66, 15.87, 2.60, 3.19, 0.49, 382
2007-10-21T13:00:00+00:00, 13.81, 12.88, 2.13, 1.05, 0.48, 373
2007-10-22T13:00:00+00:00, 16.31, 15.51, 2.54, 2.39, 0.45, 373
2007-10-23T13:00:00+00:00, 16.62, 15.35, 2.67, 4.74, 0.45, 374
2007-10-24T13:00:00+00:00, 16.57, 14.64, 2.78, 3.76, 0.43, 375
2007-10-25T13:00:00+00:00, 18.85, 17.33, 3.11, 6.33, 0.42, 376
2007-10-26T13:00:00+00:00, 18.43, 17.80, 2.88, 5.05, 0.40, 376
2007-10-27T13:00:00+00:00, 0.00, 8.63, 0.00, 0.00, 0.38, 376
2007-10-28T13:00:00+00:00, 17.86, 17.03, 2.82, 4.47, 0.38, 376
2007-10-29T13:00:00+00:00, 13.81, 15.25, 1.80, 0.46, 0.35, 376
